Company,
LICENCE,
Date,2018/11/07
Time,14:54:33
FileName,
Created_by,Version 4.4.0
Instrument_type,LT_EDGE_JR
Model_number,M5
Instrument_state,Stopped
Serial_number,2091499
Battery_level,67
Channel,2
Firmware,3.004
Project_ID,S2
Location,42
Latitude,0.000
Longtitude,0.000
Sample_rate,180000
Sample_mode,0
Event_ch,0
Event_threshold,0.000000
Schedule,
Start_time,2018/08/07 11:00:00
Stop_time,2018/08/06 22:55:54
Num_log,4426
Identification,LEVEL
Unit,m
Parameters,"OrderedDict([('Offset', OrderedDict([('@Val', '0.000'), ('@Unit', 'm')]))])"
Identification,TEMPERATURE
Unit,°C
Parameters,
LogID,Date,Time,ms,LEVEL,TEMPERATURE
420,2018/08/16,04:30:00,0,10.437,8.10
421,2018/08/16,05:00:00,0,10.437,8.10
422,2018/08/16,05:30:00,0,10.439,8.10
423,2018/08/16,06:00:00,0,10.442,8.10
424,2018/08/16,06:30:00,0,10.442,8.10
425,2018/08/16,07:00:00,0,10.445,8.10
426,2018/08/16,07:30:00,0,10.446,8.10
427,2018/08/16,08:00:00,0,10.448,8.10
428,2018/08/16,08:30:00,0,10.449,8.10
429,2018/08/16,09:00:00,0,10.449,8.10
430,2018/08/16,09:30:00,0,10.451,8.10
431,2018/08/16,10:00:00,0,10.452,8.10
432,2018/08/16,10:30:00,0,10.452,8.10
433,2018/08/16,11:00:00,0,10.452,8.20
434,2018/08/16,11:30:00,0,10.449,8.20
435,2018/08/16,12:00:00,0,10.446,8.20
436,2018/08/16,12:30:00,0,10.443,8.20
437,2018/08/16,13:00:00,0,10.440,8.20
438,2018/08/16,13:30:00,0,10.439,8.20
439,2018/08/16,14:00:00,0,10.437,8.20
440,2018/08/16,14:30:00,0,10.436,8.20
441,2018/08/16,15:00:00,0,10.434,8.20
442,2018/08/16,15:30:00,0,10.434,8.20
443,2018/08/16,16:00:00,0,10.434,8.20
444,2018/08/16,16:30:00,0,10.433,8.20
445,2018/08/16,17:00:00,0,10.431,8.20
446,2018/08/16,17:30:00,0,10.430,8.20
447,2018/08/16,18:00:00,0,10.430,8.20
448,2018/08/16,18:30:00,0,10.430,8.20
449,2018/08/16,19:00:00,0,10.430,8.20
450,2018/08/16,19:30:00,0,10.430,8.20
451,2018/08/16,20:00:00,0,10.428,8.20
452,2018/08/16,20:30:00,0,10.431,8.20
453,2018/08/16,21:00:00,0,10.434,8.20
454,2018/08/16,21:30:00,0,10.436,8.20
455,2018/08/16,22:00:00,0,10.437,8.20
456,2018/08/16,22:30:00,0,10.442,8.20
457,2018/08/16,23:00:00,0,10.443,8.20
458,2018/08/16,23:30:00,0,10.443,8.20
459,2018/08/17,00:00:00,0,10.445,8.20
460,2018/08/17,00:30:00,0,10.443,8.20
461,2018/08/17,01:00:00,0,10.443,8.20
462,2018/08/17,01:30:00,0,10.445,8.20
463,2018/08/17,02:00:00,0,10.445,8.20
464,2018/08/17,02:30:00,0,10.443,8.20
465,2018/08/17,03:00:00,0,10.445,8.20
466,2018/08/17,03:30:00,0,10.445,8.20
467,2018/08/17,04:00:00,0,10.446,8.20
468,2018/08/17,04:30:00,0,10.448,8.20
469,2018/08/17,05:00:00,0,10.448,8.20
470,2018/08/17,05:30:00,0,10.449,8.20
471,2018/08/17,06:00:00,0,10.451,8.20
472,2018/08/17,06:30:00,0,10.452,8.20
473,2018/08/17,07:00:00,0,10.455,8.20
474,2018/08/17,07:30:00,0,10.457,8.20
475,2018/08/17,08:00:00,0,10.458,8.20
476,2018/08/17,08:30:00,0,10.460,8.20
477,2018/08/17,09:00:00,0,10.461,8.20
478,2018/08/17,09:30:00,0,10.458,8.20
479,2018/08/17,10:00:00,0,10.460,8.20
480,2018/08/17,10:30:00,0,10.461,8.30
481,2018/08/17,11:00:00,0,10.463,8.30
482,2018/08/17,11:30:00,0,10.460,8.30
483,2018/08/17,12:00:00,0,10.458,8.30
484,2018/08/17,12:30:00,0,10.458,8.30
485,2018/08/17,13:00:00,0,10.457,8.30
486,2018/08/17,13:30:00,0,10.455,8.30
487,2018/08/17,14:00:00,0,10.452,8.30
488,2018/08/17,14:30:00,0,10.451,8.30
489,2018/08/17,15:00:00,0,10.449,8.30
490,2018/08/17,15:30:00,0,10.448,8.30
491,2018/08/17,16:00:00,0,10.446,8.30
492,2018/08/17,16:30:00,0,10.445,8.30
493,2018/08/17,17:00:00,0,10.443,8.30
494,2018/08/17,17:30:00,0,10.442,8.30
495,2018/08/17,18:00:00,0,10.442,8.30
496,2018/08/17,18:30:00,0,10.442,8.30
497,2018/08/17,19:00:00,0,10.442,8.30
498,2018/08/17,19:30:00,0,10.442,8.30
499,2018/08/17,20:00:00,0,10.443,8.30
500,2018/08/17,20:30:00,0,10.443,8.30
501,2018/08/17,21:00:00,0,10.446,8.30
